user,qid,images,pid,context,percent,comment,outer_link,code_id,news,biggest,repeat,typing,like,share,detect_time,row_index,visible time,discuss,discuss_reason,picture_number,color
U1,1,1660594491000-2022-08-16-04-14-51-112-Facebook.jpg,0,"時代力出12公機新聞網有立委質疑國軍戰鬥個裝的頭盔沒有訂凹陷度標準,也沒有送第三方公正單位測試實驗室驗證防護能力,恐怕無法有效保護國軍安全。國防部回應表示,頭盔都有送國際知名實驗室檢驗,另外凹陷度部分,美軍前也沒有相關範,因為除了避免造到子彈貫穿,更重要的是頭盔是否有吸震能力,避免頭顱遭到撞擊重創,或導致頸椎斷裂。目規裝備是戰鬥個人國軍在戰場上的重要工具與安全防護,近年國軍持續改善,以滿足基層士官兵希望輕量化與強化安全的期待。不過時代力量立委華質疑,國軍頭盔沒有做凹陷測試也沒有送第三公正單位檢驗,防護能力恐怕有問題。陳椒,量麼防彈立委陳椒華質疑,「為什不打頭的凹陷?測試的標準為什麼不訂?這樣子會讓我們的國弟兄,打仗的時候戴的頭盔是沒有防盔軍護的。」",0.74,0,1,2,0,1,0,0,0,0,2022/8/16 04:14,13,0,0, ,10,"rgba(5,61,180,1)"
U1,1,1660594492000-2022-08-16-04-14-52-112-Facebook.jpg,0,"戰鬥個我們鮮的。」北標弟回竿,也茂有达二万公正單位測試賣凝至歇腿防護能力,恐怕無法有效保護國軍安全。國防部應表示,頭盔都有送國際知名實驗室檢驗,另凹陷度部分,美軍目前也沒有相關規範除了避免造到子彈貫穿,更重要的是頭盔吸震能力,避免頭顱遭到撞擊重創,或導致頸椎外,因為是否人國重裝備是要工具與安全防護,近年國軍持續改善,以滿足基層士官兵希望輕量化與強化安全的期待。不過時代力量立委陳椒質疑,國軍頭盔沒有做凹陷測試,也沒有送第三公正單位檢驗,防護能力恐怕有問題。華盔時代力量立委陳椒華質疑,「為什麼不舒防彈頭準為什麼不訂?這樣子會讓軍弟兄,打仗的時候戴的頭盔是沒有的凹陷?測試的標的國防國防部澄清有送國外知名實驗室檢驗,也通頭盔設的相關標準。不過凹陷度部分。軍對於定軍在戰場上的有",0.74,0,1,2,0,1,0,0,0,0,2022/8/16 04:14,14,0,0, ,11,"rgba(5,61,180,1)"
U1,1,1660594493000-2022-08-16-04-14-53-112-Facebook.jpg,0,"時代额保单,但没有达男二万公业单位决出真防護能力,恐怕無法有效保護國軍安全。國防部回應表示,頭盔都有送國際知名實驗室檢驗,另外凹陷度部分,美軍目前也沒有相關規範,因為避免造到子彈貫穿,更重要的是頭盔是否有吸震能力,避免頭顱遭到撞擊重創,或導致頸椎除了斷裂。在上的具們個人裝備是國軍戰場重要工防護,近年國軍持續改善,以滿足基層士官兵希望輕量化強化安全的期待。不過時代力量立委陳椒華質疑,國軍頭盔沒有做凹陷測試,也沒有送第三公正單位檢驗,防護能力恐怕有問題。與力華質疑量立委陳椒,「為什麼不訂防彈頭盔的凹陷?測試的標準為什麼不訂?這樣子會讓我們的國軍弟兄,打仗的時候戴的頭盔是沒有防護的。」國防部澄清有送國外知名實驗室檢驗,也通頭盔設定相關標準。不過凹陷度部分,軍對於的與圣威照安全",0.74,0,1,2,0,1,0,0,0,0,2022/8/16 04:14,15,0,0, ,12,"rgba(5,61,180,1)"
U1,1,1660594494000-2022-08-16-04-14-54-112-Facebook.jpg,0,"X陳椒華質疑國軍国药國防磁;已达国外知安全有虞Anews.cts.org.tw公機新聞網外凹陷度部分,夫單日前也沒有相關規範,因為除了避免造到子彈貫穿,更重要的是頭盔是否有吸震能力,避免頭顱遭到撞擊重創,或導致頸椎斷裂。戰的重與安全鬥個人裝備是國軍在戰場上要工具防護,近年國軍持續改善,以滿足基層士官兵希望輕量化與強化安全的期待。不過時代力量立委陳椒華質疑,國軍頭盔沒有做凹陷測試,也沒有送第三公正單位檢驗,防護能力恐怕有問題。時疑代力量立委陳椒華質,「為什麼不訂防彈頭盔的凹陷?測試的標準為什麼不訂?這樣子會讓我們的國軍弟兄,打仗的時候戴的頭盔是沒有防護的。」驗室檢驗,也國防部澄清有送國外知名實通過國軍對於頭盔設定的相關標準。不過凹陷度部分,就連美軍也沒訂出標準,因為頭盔除了避免遭子彈射擊穿透,避免頭部受到子彈撞擊能量造創是關鍵,因此吸震能力比凹陷程度來的重也",0.74,0,1,2,0,1,0,0,0,0,2022/8/16 04:14,16,0,0, ,13,"rgba(5,61,180,1)"
U1,1,1660594495000-2022-08-16-04-14-55-112-Facebook.jpg,0,"公機12新聞網望輕量化與強化時代力量立委陳安全的期待。不過質疑,國軍頭盔沒有做凹陷測試,也沒有送第三公正單位檢驗,防護能力恐怕有問題。椒華時代力量立委陳椒華質疑,「為什麼不打防彈頭盔的凹陷?測試的標準為什麼不訂?這樣子會讓我們的國軍弟兄,打仗的時候戴的頭盔是沒有防護的」名實驗室檢驗,也通過國軍對於國防部澄清有送國外知頭盔設定的相關標準。不過凹陷度部分,就連美軍也沒訂出標準,因為頭盔除了避免遭子射擊穿透,避免頭部受到子彈撞擊能量造成重也是關鍵,因此吸震能力比凹陷程度來的重彈創要。軍備局獲得管理處長游玉堂表示,「到現在為止,一直沒有納入美軍的軍規。雖然凹陷值很這個強度很夠,但是如果衝擊力過大的話,頸椎還是斷裂。那還不如一小,那表示說他頭盔的没",0.74,0,1,2,0,1,0,0,0,0,2022/8/16 04:14,17,0,0, ,14,"rgba(5,61,180,1)"
U1,1,1660594496000-2022-08-16-04-14-56-112-Facebook.jpg,0,"時代盔的們我的護的。」望與強化安全的公視新聞網輕量化期待。不過陳椒華質疑,國軍頭盔沒有做凹陷測試,也沒有送第三公正單位檢驗,防護能力恐怕有問題。時代力量立委國防部澄清有送國外知名實驗室檢驗,也通過國軍對於頭盔設定的相關標準。不過凹陷度部分,就連美軍也沒訂出標準,因為頭盔除了避免遭子彈射擊穿透,避免頭部受到子彈撞擊能量造成重也是關鍵,因此吸震能力比凹陷程度來的重創要軍備局小獲得管理處長游玉堂表示,「到現在為止,一直沒有納入美軍的軍規。雖然凹陷值很,那表示說他頭盔的這個強度很夠,但是如果衝擊力過大的話,頸椎還是斷裂。那還公視新聞網PNN卷(423052粉絲專責按讚數不如力量立委陳椒華質疑,「為什麼不訂防彈頭凹陷?測試的標準為什麼不訂?這樣子會讓國軍弟兄,打仗的時候戴的頭盔是沒有防=9",0.74,0,1,2,0,1,0,0,0,0,2022/8/16 04:14,18,0,0, ,15,"rgba(5,61,180,1)"
U1,1,1660594497000-2022-08-16-04-14-57-112-Facebook.jpg,0,"盔的公視新聞網時代力量立委陳椒華質疑,「為什麼不訂防彈頭陷?測試的標準為什麼不訂?這樣子會讓的國軍弟兄,打仗的時候戴的頭盔是沒有防凹我們護的。」國防部澄清有送國外知名實驗室檢驗,也通過國軍對於頭盔設定的相關標準。不過凹陷度部分,就連美軍也沒訂出標準,因為頭盔除了避免遭子彈射擊穿透,避免頭部受到子彈撞擊能量造成重也是關鍵因此吸震能力比凹陷程度創,來的重軍備局獲得管理處長游玉堂表示,「到現在為止,一直沒有納入美軍的軍規。雖然凹陷值很小,那表示說他頭盔的這個強度很夠,但是如果衝擊力過大的話,頸椎還是斷裂。那還不如說是在裡面去做一些吸震的設計。」另外立委也質疑國軍購買抗彈纖維布庫存過没",0.74,0,1,2,0,1,0,0,0,0,2022/8/16 04:14,19,0,0, ,16,"rgba(5,61,180,1)"
U1,1,1660594498000-2022-08-16-04-14-58-112-Facebook.jpg,0,"公視新聞網益的凹陷?測的標準為什麼不可我們的國軍弟兄,打仗試?的時護的。」軍對國防部澄清有送國外知名實驗室檢驗,也通過國於頭盔設定的相關標準。不過凹陷度部分,連美軍也沒訂出標準,因為頭盔除了避免遭子彈射擊穿透,避免頭部受到子彈撞擊能量造成重也是關鍵,因此吸震能力比凹陷程度來的重就創要。軍備局獲得管理處長游玉堂表示,「到現在為止,一直沒有納入美軍的軍規。雖然凹陷值很小,那表示說他頭盔的這個強度很夠,但是如果衝擊力過大的話,頸椎還是斷裂。那還不如說是在裡面去做一些吸震的設計。」庫另外立委也質疑國軍購買抗彈纖維布存過多,且保存環境及條件堪慮,恐怕影響個裝防護能。國防部表示相關採購都依照需求決定購入也會依照材料特質妥善存放。力量,候戴的頭這樣盔是沒有子會讓防",0.74,0,1,2,0,1,0,0,0,0,2022/8/16 04:14,20,0,0, ,17,"rgba(5,61,180,1)"
U1,1,1660594499000-2022-08-16-04-14-59-112-Facebook.jpg,0,"公視新聞網187驗,國防部澄清有送國外知名實驗室檢軍對於頭盔設定的相關標準。不過凹陷度部分,就連美軍也沒訂出標準,因為頭盔除了避免遭子彈射擊穿透,避免頭部受到子彈撞擊能量造成重創也是關鍵,因此吸震能力比凹陷程度來的重要止,一直軍備局獲得管理處長游玉堂表示,「到現在為沒有納入美軍的軍規。雖然凹陷值很小,那表示說他頭盔的這個強度很夠,但是如果衝擊力過大的話,頸椎還是斷裂。那還不如說是在裡面去做一些吸震的設計。」另外立委也質疑國軍購買抗彈纖維布庫存過多,且保存環境及條件堪慮,恐怕影響個裝防護能力。國防部表示相關採購都依照需求決定購買數量也會依照材料特質妥善存放。,實驗室也通過國",0.74,0,1,2,0,1,0,0,0,0,2022/8/16 04:14,21,0,0, ,18,"rgba(5,61,180,1)"
U1,1,1660594500000-2022-08-16-04-15-00-112-Facebook.jpg,0,"力量編懶787公視新聞網|陳椒華園軍|實驗室知名實驗室檢驗,也通過國國防部澄清有送國外軍對於頭盔設定的相關標準。不過凹陷度部分,就連美軍也沒打出標準,因為頭盔除了避免遭子彈射擊穿透,避免頭部受到子彈撞擊能量造成重創也是關鍵,因此吸震能力比凹陷程度來的重要軍備局獲得管理處長游玉堂表示,「到現在為止,一直沒有納入美軍的軍規。雖然凹陷值很小,那表示說他頭盔的這個強度很夠,但是如果衝擊力過大的話,頸椎道是斷裂。那還不如說是在裡面去做一些吸震的設計。」另外立委也質疑國軍購買抗彈纖維布庫存過多,且保存環境及條件堪慮,恐怕影響個裝防護能國防部表示相關採購都依照需求決定購買數也會依照材料特質妥善存放。。,",0.74,0,1,2,0,1,0,0,0,0,2022/8/16 04:15,22,0,0, ,19,"rgba(5,61,180,1)"
U1,1,1660594502000-2022-08-16-04-15-02-112-Facebook.jpg,0,"頭盔陳椒華|國軍187LINE公視新聞網日就連美軍也沒訂出標準,因為頭盔除了避免遭子彈射擊穿透,避免頭部受到子彈撞擊能量造成重創也是關鍵,因此吸震能力比凹陷程度來的重軍備局獲得管理處長游玉堂表示,「到現在為止,一直沒有納入美軍的軍規。雖然凹陷值很小,那表示說他頭盔的這個強度很夠,但是如果衝擊力過大的話,頸椎還是斷裂。那還不如說是在裡面去做一些吸震的設計。」另外立委也質疑國軍購買抗彈纖維布庫存過多,且保存環境及條件堪慮,恐怕影響個裝防護能力。國防部表示相關採購都依照需求決定購買數量,也會依照材料特質妥善存放。2實驗室",0.74,0,1,2,0,1,0,0,0,0,2022/8/16 04:15,23,0,0, ,20,"rgba(5,61,180,1)"
U1,1,1660594503000-2022-08-16-04-15-03-112-Facebook.jpg,0,"f1187花陳椒禁LINEX陳椒華質疑國軍盔安全有虚國防部;已送國外知公視新聞網就連美軍也沒訂出標準,因為頭盔除了避免遭子彈射擊穿透,避免頭部受到子彈撞擊能量造成重創也是關鍵,因此吸震能力比凹陷程度來的重軍備局獲得管理處長游玉堂表示,「到現在為止,一直沒有納入美軍的軍規。雖然凹陷值很小,那表示說他頭盔的這個強度很夠,但是如果衝擊力過大的話,頸椎還是斷裂。那還不如說是在裡面去做一些吸震的設計。」另外立委也質疑國軍購買抗彈纖維布庫存過多,且保存環境及條件堪慮,恐怕影響個裝防護能力。國防部表示相關採購都依照需求決定購買數量,也會依照材料特質妥善存放。調軍2E實驗室......^",0.74,0,1,2,0,1,0,0,0,0,2022/8/16 04:15,24,0,0, ,21,"rgba(5,61,180,1)"
U1,1,1660594504000-2022-08-16-04-15-04-112-Facebook.jpg,0,"嗨187f相關新聞公視新聞網图|陳椒華陷值很軍備局獲得管理處長游玉堂表示,「到現在為止,一直沒有納入美軍的軍規。雖然凹小,那表示說他頭盔的這個強度很夠,但是衝擊力過大的話,頸椎還是斷裂。那還不如說是在裡面去做一些吸震的設計。」如果另外立委也質疑國軍購買抗彈纖維布庫存過多,且保存環境及條件堪慮,恐怕影響個裝防護能力。國防部表示相關採購都依照需求決定購買數量,也會依照材料特質妥善存放。實驗室O",0.74,0,1,2,0,1,0,0,0,0,2022/8/16 04:15,25,0,0, ,22,"rgba(5,61,180,1)"
U1,1,1660594505000-2022-08-16-04-15-05-112-Facebook.jpg,0,"f相關新聞頭盔:|陳椒草187時力黨主席再換人立委陳椒華接任2020-11-1019:46公視新聞網刀开业社出版車潮與媒不仰不行政且保存環境及條件堪慮,恐怕影響個裝防護能力。國防部表示相關採購都依照需求決定購買數量,也會依照材料特質妥善存放。實驗室8",0.74,0,1,2,0,1,0,0,0,0,2022/8/16 04:15,26,0,0, ,23,"rgba(5,61,180,1)"
U1,1,1660594508000-2022-08-16-04-15-08-112-Facebook.jpg,0,首頁文影片相片社群社團,0.07129870099999999,0,0,1,0,1,0,0,0,0,2022/8/16 04:15,27,0,0, ,24,"rgba(2,22,105,1)"
U1,1,1660594508000-2022-08-16-04-15-08-112-Facebook.jpg,1,"108威隷輪拉鉿凸版2公視新聞網PNN週二下午320有立委質疑國軍戰鬥個裝的頭盔沒有訂出凹陷度標準也沒有送第三方公正單位測試實驗室驗證防護能力,恐怕無法有效保護國軍安全。國防部回應表示....查看更多news.pts.org.tw陳椒華質疑國軍頭盔安全有處國防部:已送國外知名實驗室檢驗公視新聞PNN網40則留言A股,1次分享",0.599257885,0,0,2,1,1,0,0,0,0,2022/8/16 04:15,28,0,0, ,24,"rgba(5,61,180,1)"
U1,1,1660594508000-2022-08-16-04-15-08-112-Facebook.jpg,2,"週二下公視新午3:00聞PNNO網,0",0.06944341400000001,0,0,4,1,1,0,0,0,0,2022/8/16 04:15,29,0,0, ,24,"rgba(0,68,255,0.3)"
U1,1,1660594509000-2022-08-16-04-15-09-112-Facebook.jpg,0,首页貼文影片相片關於给社群,0.06944341400000001,0,0,1,0,1,0,0,0,0,2022/8/16 04:15,30,0,0, ,25,"rgba(2,22,105,1)"
U1,1,1660594509000-2022-08-16-04-15-09-112-Facebook.jpg,1,"怕無法有¥108東盟效保護(2)公視新聞網PNNO週二下午3:20有立委質疑國軍戰鬥個裝的頭盔沒有訂出凹陷也沒有送第三方公正單位測試實驗室驗證防護國防部回應表示...查看更多度能力全。news.pts.org.tw陳椒華質疑國軍頭盔安全有成國防部:已送國外知名實驗室檢驗|公視新聞網PNN國軍安口分享(40)言,1次分享標準,,恐",0.602040816,0,0,2,1,1,0,0,0,0,2022/8/16 04:15,31,0,0, ,25,"rgba(5,61,180,1)"
U1,1,1660594509000-2022-08-16-04-15-09-112-Facebook.jpg,2,112週公視新聞二下0午3:00網PNNO,0.06851577,0,0,4,1,1,0,0,0,0,2022/8/16 04:15,32,0,0, ,25,"rgba(0,68,255,0.3)"
U1,1,1660594519000-2022-08-16-04-15-19-113-Facebook.jpg,0,"wwLETTEROFnews.pts.org.tw陳椒華質疑國軍頭盔室檢驗|公視新聞網PNN2*990道會證首頁最爱最新也沒有送第三方公正單位測試實驗室驗無法有護國安全。國防部送國際知名實驗室檢驗,另外凹陷度部分,美軍目前也,因為除了避免造到子彈貫穿,更重要的是頭盔是否有吸震能力,避免伯效保軍回應表示,頭盔都有沒有相關規範頭顱遭到撞擊重創,或將致頸椎斷裂。c国防部:已送國外知名實驗安全有慮防護能力,恐40則留言,1次分享",0.6974582559999999,0,0,2,1,1,0,0,0,0,2022/8/16 04:15,33,0,0, ,26,"rgba(5,61,180,1)"
U1,1,1660594519000-2022-08-16-04-15-19-113-Facebook.jpg,1,Taiwan)***,0.042541744000000006,0,0,3,0,1,0,0,0,0,2022/8/16 04:15,34,0,0, ,26,"rgba(0,68,255,1)"
U1,1,1660594520000-2022-08-16-04-15-20-113-Facebook.jpg,0,2OO3₂O息QWERTYUIOPºASDFGHJKLZXCVBNM會停止截图CIF,0.74,1,0,2,0,1,0,0,0,0,2022/8/16 04:15,35,0,0, ,27,"rgba(5,61,180,1)"
U1,1,1660594521000-2022-08-16-04-15-21-113-Facebook.jpg,0,"會A留言OCFⒸ《許乃仁巳」「查看其他昌威兩者差異極大12小時讚回覆白OliverLiu開QWERTYUIO'P""送還是舒最好戰鬥頭盔可以保護頸椎,還可以吸震!12小時鑽回覆nGIF則SDFGHJKLZXCVBNM開始截图静許乃仁看內文大概是指「向來都有」。回覆......「都有」,下標題這樣不太妥當吧?50舒昌威嚴時鋼盔帶不要緊,甚至不知..送?好→n",0.74,1,0,2,0,1,0,0,0,0,2022/8/16 04:15,36,0,0, ,28,"rgba(5,61,180,1)"
U1,1,1660594522000-2022-08-16-04-15-22-113-Facebook.jpg,0,"最<091>OCFU白淨許乃仁查看其他2則回覆......GIF明QWERTYUIOPASDFGH↑ZXCVBNM開始截图節日或最好戰鬥頭盔可以保護頸椎,還可以吸震!12小時價回覆許乃仁「巳」送還是「都有」送?兩者差異極大,下標題這樣不太妥當吧?12小時鑽回覆60看內文大概是指「向來都有道JKL的x息",0.74,1,0,2,0,1,0,0,0,0,2022/8/16 04:15,37,0,0, ,29,"rgba(5,61,180,1)"
U1,1,1660594523000-2022-08-16-04-15-23-113-Facebook.jpg,0,"AOF《回12/國軍有一堆12小時Chinyu啡消號SHuang定要能防電磁波讚粉裤開QWERTYUIOFGHJ會ZXCVBNMDGIFOliverLiu頭盔本來就是防跳彈,破片,被直射的子弹是大機率貫穿的12小時講回覆10WeLingLiuOliverLiu美軍頭盔可以把步檔案直接彈開查看其他1則回覆.....回覆鑽回覆26OKL息PⓇ",0.74,1,0,2,0,1,0,0,0,0,2022/8/16 04:15,38,0,0, ,30,"rgba(5,61,180,1)"
U1,1,1660594524000-2022-08-16-04-15-24-113-Facebook.jpg,0,"A留言@@@《B(12小時讚回12小時鑽回覆CIF查看其他1*預號柏樺國軍高標準不是外銷標準是內銷特別標準QWERTYUIOPHJKL會ZXCVBNMSDFGOliverLiu頭盔本來就是防跳弹,破片,被直射的子弹是大機率貫穿的12小時回覆10ALingLiuOliverLu美墨頭盔可以把步槍彈直接挪用則回覆2蔘覆好X息",0.74,1,0,2,0,1,0,0,0,0,2022/8/16 04:15,39,0,0, ,31,"rgba(5,61,180,1)"
U1,1,1660594526000-2022-08-16-04-15-26-113-Facebook.jpg,0,"QuincyChinyuHuang一定要能防電磁波12小時回覆大機率貫穿12小時鑽回覆國軍有一堆12小時回覆12小時回覆黃健敏陳椒華真是有夠認真12小時回覆②LingLiu查看其他則回覆......Ping-HsunChenONE粉絲鏈智能國軍高標準不是外銷標準是內銷特別標準OliverLiu頭盔本來就是防跳彈,破片,被直射的子弹是八核宗药健款真的,做什麼都很認真!內鬥也是查看其他18則回覆:的10OliverLiu美軍頭盔可以把步槍彈直接彈開4",0.74,1,0,2,0,1,0,0,0,0,2022/8/16 04:15,40,0,0, ,32,"rgba(5,61,180,1)"
U1,1,1660594528000-2022-08-16-04-15-28-113-Facebook.jpg,0,"辣黃健敏(12小時國家有一堆12小時回覆頭號粉絲ChinyuHuang一定要能防電磁波12小時查看其他18則回覆,大機率貫12小時回覆陳椒華真是有夠認真12小時講回覆通智能國軍高標準不是外銷標準是內銷特別標準鑽穿的OliverLiu頭盔本來就是防跳彈․破片,被直射的子弹是QuincyPing-HsunChenhttps://youtu.be/te4gx4-kAs|youtube.com10LingLiuCliverLiu美軍頭盔可以把步槍彈直接彈開林宗憲黃健敏真的,做什麼都很認真!內鬥也是回覆回覆26",0.74,1,0,2,0,1,0,0,0,0,2022/8/16 04:15,41,0,0, ,33,"rgba(5,61,180,1)"
