user,qid,images,pid,context,percent,comment,outer_link,code_id,news,biggest,repeat,typing,like,share,detect_time,row_index,visible time,discuss,discuss_reason,picture_number,color
U2,1,1660688127000-2022-08-17-06-15-27-164-Facebook.jpg,0,"胭<yaPO,预数对根慢慢接内容身擦傷,自己給車輪滾很簡單工立即購買hoo股8),!股市國家永續高息(0087繼續投入,目標是存到200,好奇問「可以穩到退休嗎?」不過貼文一出,網頭,認為這個計劃得花上20、30年,甚至退休後每年最多只有14.4萬可友紛紛搖原在較為保守的定元買Dcard發文表示,作為資深股民的他,投資股票已有多年,但不僅沒賺錢還倒賠,讓他下定決心改變投資方式,換成期定額,每個月投入1萬00878,「股利再投入,這樣買15年」。他33沒有結婚、生小孩的打算,也不會買車買房,住家裡老房子,目標是存到200張就退休,好奇詢問大家他的計劃是否可行:「200張要存幾年?有算嗎?」。透露目前歲他人會的獲得的打開App股利再",0.74,0,1,2,0,1,0,0,0,0,2022/8/17 06:15,10,0,0, ,9,"rgba(5,61,180,1)"
U2,1,1660688128000-2022-08-17-06-15-28-164-Facebook.jpg,0,"原PO在W身擦傷,自己給車補漆很簡單!立即購買國股繼<yahoo!股市打開App泰水鑽高息(00878),獲得的股利再續投入,目標是存到200張,好奇問「可以穩到退休嗎?」不過貼文一出,網友紛紛搖頭,認為這個計劃得花上20、30年,甚至退休後每年最多只有14.4萬可用。D較card發文表示,作為資深股民的他,投資股票已有多年,但不僅沒賺錢還倒賠,讓他下定決心改變投資方式,換成為保守的定期定額,每個月投入1萬元買00878,「股利再投入,這樣買15年」。他透露,目前33歲的他沒有結婚、生小孩的也不會買買房,住家裡老房子,目標是00張就退休好奇詢問大他的計劃是否可行:「200張要存幾年?有人會算嗎?」。打算,車存到2,家",0.74,0,1,2,0,1,0,0,0,0,2022/8/17 06:15,11,0,0, ,10,"rgba(5,61,180,1)"
U2,1,1660688129000-2022-08-17-06-15-29-164-Facebook.jpg,0,"<yaho立即購買RAPP萬元買。他較為保守的定期定額,每個月投入100878,「股利再投入,這樣買15年」透露,目前33歲的他沒有結婚、生小孩的打算,也不會買車買房,住家裡老房子,目標是存到200張就退休,好奇詢問大家他的計劃否可行:「200張要幾年?有人會算嗎?」。是存Xiangaiqg購物商城汽車刮傷怎麼辦?不用再去車行報到啦!有了它劃痕一擦即除,修復重回鏡面光澤,輕鬆讓你省荷包!愛車小刮傷自己就能動手,60秒快速去除車身擦傷,自給車補漆很簡單!己o!股市转勤即可被说最播内容",0.74,0,1,2,0,1,0,0,0,0,2022/8/17 06:15,12,0,0, ,11,"rgba(5,61,180,1)"
U2,1,1660688130000-2022-08-17-06-15-30-164-Facebook.jpg,0,"<yahoo!股市貼個到6張」能存到60張股利有1萬文一出,大部分網友都認為有困難,「一月一張要16800元,你大概一年只能買、「200張要2、30年了」、「9就不錯了別想200張」、「我覺得存股到退休應該只有適合本金夠多的,本金少玩波段可能比較實在」。還有內友直接列出公式,「直接用金額算就好了,12月*15年=1800直接讓你翻倍=360,360*4%=14.4萬,你年只用14萬?而且14萬應該是高估」。行網,18一嗎14你一年只用萬購而且14萬應該是高估有網友列出算式,認為這樣退休後每年最多只有14萬元。(圖攝D你直接12月*15年=180180直接讓你翻倍=36D360*4%=14.4萬用金額算就好了打開App",0.74,0,1,2,0,1,0,0,0,0,2022/8/17 06:15,13,0,0, ,12,"rgba(5,61,180,1)"
U2,1,1660688132000-2022-08-17-06-15-32-164-Facebook.jpg,0,"<yahoo!打開App貼文一部分到「我覺得存股到出,大網友都認為有困難,「一個月一張要16800元,你大概一年只能買6張」、「200張要2、30年了」、「能存到60張股利有1萬9就不錯了別想200張」、退休應該只有適合本金夠多的,本金少玩波段可能比較實在還有內行網友直接列出公式,「直接用金額算就好了,12月*15年180直接讓你翻倍=360,360*4%=14.4萬,你一年只用?而且14萬應該是高估」。」。,1801嗎你一年只用14萬哂而且14萬應該是高估有網友列出算式,認這樣退休後每年最多只有14萬元。(圖為/翻攝Dcard)180直接讓你翻倍=3603604%-14.4PA你直接用金額算就好了12月15年-180股市4萬",0.74,0,1,2,0,1,0,0,0,0,2022/8/17 06:15,14,0,0, ,13,"rgba(5,61,180,1)"
U2,1,1660688133000-2022-08-17-06-15-33-164-Facebook.jpg,0,"「直接<yahoo!股市行網友直接列出公式,好了,12月*15年=180,18=360,360*4%=14.4萬,你一年而且14萬應該是高估」。0用金额算就直接讓你翻倍用14萬只嗎?你一年只用14萬購而且14萬應該是高估有網友列出算式,認為這樣退休後每年最多只有14萬元。(圖/翻攝Dcard)此外,也網友建有議,「0056可能比較安全,因為上市期間長,買新的不知道能不能放那麼久」、「改投0050,年化報酬算5%就好,投32年到退休,應該就夠了並提出買進的時機,「平均一年發1元來算,看你想要幾%殖利率,就在哪個價位假設要6%大概要在16.67內買,高股」,TA你直12月15年=180180直接讓你翻倍=360360*4%-14.4接用金額算就好了打開App",0.74,0,1,2,0,1,0,0,0,0,2022/8/17 06:15,15,0,0, ,14,"rgba(5,61,180,1)"
U2,1,1660688134000-2022-08-17-06-15-34-164-Facebook.jpg,0,"<yahoo!股市嗎?而且14萬應該是高估」。5.你直接用金額算就好了你一年只用14萬購而且14萬應該是高估有網友列出算式,認為這樣退休後每年最多只有14萬元。(個/Dcard):,5%就,,」,並此外,也有網友建議,「0056可能比較安全,因為上市期間長,買新的不知道能不能放那麼久」、「改投0050年化報酬算好投32年到退休應該就夠了提出買進的時機,「平均一年發1元來算,看你想要幾%殖利率,就在哪個價位,假設要6%大概要在16.67內買,高股息非常不建議定期定額,因為你的不是資本成長,而是穩定又高的股息才重要,把錢握在手裡,等到亮眼的價位到的則留言買目12月15年180直接讓你翻倍=360360*4%-14.4-180打開App|的並",0.74,0,1,2,0,1,0,0,0,0,2022/8/17 06:15,16,0,0, ,15,"rgba(5,61,180,1)"
U2,1,1660688135000-2022-08-17-06-15-35-164-Facebook.jpg,0,"有網友列出算式。/翻攝Dcard)。<yahoo!股市此外,也有網友建議,「0056可能比較安全,因為上市期間長,買新的不知道能不能放那麼久」、「改投0050,年化報酬算5%就好,投32年到退休,應該就夠了」,並提出買進的時機,「平均一年發1元來算,看你想要幾%殖利率,就在哪個價位買,假設要6%大概要在16.67內買,高股息非常不建議定期定額,因為你的目的並是資本成長,而是穩定又高的股息才重要,把錢握在手裡,等到亮眼的價位到的時侯再買入就好,現在就是可以實的價不CA你直接12月*15年=180(180直接讓你翻倍=3603604%-14.4你一年而且14萬應該是高估只用用金額算就好了14萬購只有14萬元打開App|",0.74,0,1,2,0,1,0,0,0,0,2022/8/17 06:15,17,0,0, ,16,"rgba(5,61,180,1)"
U2,1,1660688136000-2022-08-17-06-15-36-164-Facebook.jpg,0,"<yahoo!股你直接用金12月*15年=180你一年只用14萬購而且14萬應該是高估網友列出算式,後每年最多只有14萬元。(圖有認休/翻攝Dcard)。此外,也有全,因較安為哪個價位網友建議,「0056可能比上市期間長,買新的不知道能不能放那麼久」、「改投0050,年化報酬算5%就好,投32年到退休,應該就夠了」,並提出買進的時機,「平均一年發1元來算,看你想要幾%殖利率,就在買,假設要6%大概要在16.67內買,高股息非常不建議定期定額,因為你的目的並不是資本成長,而是穩定又高的股息才重要,把錢握在手裡,等到亮眼的價位到的時候再買入就好,現在就是可以買的價位,漲破17就不建議買了」。180直接讓你翻倍=360360*4%-14.4為這樣額退算就好了打開APP",0.74,0,1,2,0,1,0,0,0,0,2022/8/17 06:15,18,0,0, ,17,"rgba(5,61,180,1)"
U2,1,1660688137000-2022-08-17-06-15-37-164-Facebook.jpg,0,"<yahoo!股市180直你一年只用14萬廳而且14萬應該是高估有網友列出算式,認後每年最多只有14萬元。(圖為休/SDcard)此算,外,也有網友建議,「0056可能比較安全,因為上市期間長,買新的不知道能不能放那麼久」、「改投0050,年化報酬算5%就好,投32年到退休,應該就夠了」,並提出買進的時機,「平均一年發1元來,看你想要幾%殖利率就在哪個價位買,假設要6%大概要在16.67內買,高股息非常不建議定期定額,因為你的目的並不是資本成長,而是穩定又高的股息才重要,把錢握在手裡,等到亮眼的價位到的時候再買入就好,現在就是可以買的價位,涨破17就不建議買了」。民視新聞網》提醒您:內容僅供參考,投資人於決策時應審慎評估風險,並就投結果自行負責。《資3604%-14.4接讓你翻倍=360這樣退打開App",0.74,0,1,2,0,1,0,0,0,0,2022/8/17 06:15,19,0,0, ,18,"rgba(5,61,180,1)"
U2,1,1660688138000-2022-08-17-06-15-38-164-Facebook.jpg,0,"<yahoo!股市有網友列出算式,認為這樣退休後每年最多只有14萬元。(圖/翻攝Dcard):網友建議,此外,也有「0056可能比較安全,因為上市期間長,買新的不知道能不能放那麼久」、「改投0050,年化報酬算5%就好,投32年到退休,應該就夠了」,並提出買進的時機,「平均一年發1元來算,看你想要幾%殖利率,就在哪個價位買,假設要6%大概要在16.67內買,高股息非常不建議定期定額,因為你的目的並不是資本成長,而是穩定又高的股息才重要,把錢握在手裡,等到亮眼的價位到的時候再買入就好,現在就是可以買的價位,涨破17就不建議買了」。民視新聞網》提醒您:內容僅供參考,資人於決策時應審慎評估風險,並就投資結果自行負責。更多民視新聞報導水餃名店「龍門客棧」創辦人逝享耆歲雲翔捲性侵神隱!40歲「罕曝自拍《投壽!定两位:打開App|97",0.74,0,1,2,0,1,0,0,0,0,2022/8/17 06:15,20,0,0, ,19,"rgba(5,61,180,1)"
U2,1,1660688139000-2022-08-17-06-15-39-164-Facebook.jpg,0,"<yahoo!股市此外,也有網友建議,「0056可能比較安全,因為上市期間長,買新的不知道能不能放那麼久」、「改投0050,年化報酬算5%就好,投32年到退休,應該就夠了」,並提出買進的時機,「平均一年發1元來算,看你想要幾%殖利率,就在哪個價位買,假設要6%大概要在16.67內買,高股息非常不建議定期定額,因為你的目的並不是資本成長,而是穩定又高的股息才重要,把錢握在手裡,等到亮眼的價位到的時候再買入就好,現在就是可以買的價位,漲破17就不建議買了」。民視新聞網》提醒您:內容僅供參考,投資人於決策時應審慎評估風險,並就投資結果自行負責。更多民視新聞報導水餃名高雲翔捲性侵神隱!4喊認不出參加「周杰倫猜歌賽」敗北!老闆1公告笑f②2日《店歲!0歲「罕享耆壽97「龍門客棧」創辦人逝曝自拍」#TRApp網",0.74,0,1,2,0,1,0,0,0,0,2022/8/17 06:15,21,0,0, ,20,"rgba(5,61,180,1)"
U2,1,1660688140000-2022-08-17-06-15-40-164-Facebook.jpg,0,"5%就好《醒您:民視新聞網》提投資人於決策時應審慎評估風險資結果自行負責。<yhoo!股市打開App|議50,,,「元來此外,也有網友建,「0056可能比較安全,因為上市期間長,買新的不知道能不能放那麼久」、「改投00年化報酬算投32年到退休應該就夠了」,並提出買進的時機,平均一年發1算,看你想要幾%殖利率,就在哪個價位買,假設要6%大概要在16.67內買,高股息非常不建議定期定額,因為你的目的並不是資本成長,而是穩定又高的股息才重要,把錢握在手裡,等到亮眼的價位到的時候再買入就好,現在就是可以買的價17就不建議買了」。位,漲破」壽97歲!更多民視新聞報導水餃名店「龍門客棧高雲翔捲性侵神隱!40歲喊認不出參加「周倫猜歌賽享耆創辦人逝罕曝自拍」網「杰」!老闆1公告笑敗北內容僅供參,並就投考,",0.74,0,1,2,0,1,0,0,0,0,2022/8/17 06:15,22,0,0, ,21,"rgba(5,61,180,1)"
U2,1,1660688141000-2022-08-17-06-15-41-164-Facebook.jpg,0,"<yahoo!打開Appl「能放那麼久」、「改投0050,年化報酬算5%就好,投32年到退休,應該就夠了」,並提出買進的時機,「平均一年發1元來算,看你想要幾%殖利率,就在哪個價位買,假設要6%大概要在16.67內買,高股非常不建議定期定額,因為你的目的並,而是穩定又高的股息才重息不是資本成長要,把錢握在手裡,等到亮眼的價位到的時候再買入就好,現在就是可以買的價位,漲破17就不建議買了」。民視新聞網》提醒您:內容僅資人於決策時應審慎評估風險資結果自行負責。《供參考,投,並就投更多民視新聞報導水餃名店「龍門客棧」創辦人逝享壽97高雲翔捲性侵神隱!40歲「罕曝自拍」網喊認不出參加「周杰倫猜歌賽」敗北!老闆1公告笑翻網股市",0.74,0,1,2,0,1,0,0,0,0,2022/8/17 06:15,23,0,0, ,22,"rgba(5,61,180,1)"
U2,1,1660688159000-2022-08-17-06-15-59-165-Facebook.jpg,0,首頁會最後最新co,0.099128015,0,0,1,0,0,0,0,0,0,2022/8/17 06:15,24,0,0, ,23,"rgba(2,22,105,1)"
U2,1,1660688159000-2022-08-17-06-15-59-165-Facebook.jpg,1,"8湖Yahoo奇摩股市理財o0存股族先別崩潰,看看內文是怎麼算的…昨天下午5:55#存股#退休#股市tw.stock.yahoo.com月五1萬買00878!他喊「存200張退休」網搖頭留言百分别次分享***",0.547309833,0,0,2,1,1,0,0,0,0,2022/8/17 06:15,25,0,0, ,23,"rgba(5,61,180,1)"
U2,1,1660688159000-2022-08-17-06-15-59-165-Facebook.jpg,2,關鍵時刻昨天下午5:55在權志龍身編:因為不開始截图???***,0.093562152,0,0,3,1,0,0,0,0,0,2022/8/17 06:15,26,0,0, ,23,"rgba(0,68,255,1)"
U2,1,1660688160000-2022-08-17-06-16-00-165-Facebook.jpg,0,8首頁最愛會tw.stock.yahoo.com月五1萬買00878!他喊「存200張退休」網搖頭口留言家次分享,0.421948052,0,0,2,1,1,0,0,0,0,2022/8/17 06:16,27,0,0, ,24,"rgba(5,61,180,1)"
U2,1,1660688160000-2022-08-17-06-16-00-165-Facebook.jpg,1,"在在權志龍身編關鍵時刻昨天下午東森新聞權昨天下午535,3志龍身編:這有點誇張...她!疑講電話惹怒他失控K75歲婆婆肉身護●不良示範,請勿模仿8:55,硬:因為不滿電話內容??開始截图",0.31805194800000003,0,0,3,1,0,0,0,0,0,2022/8/17 06:16,28,0,0, ,24,"rgba(0,68,255,1)"
U2,1,1660688161000-2022-08-17-06-16-01-165-Facebook.jpg,0,首页會最新,0.09541744,0,0,2,0,0,0,0,0,0,2022/8/17 06:16,29,0,0, ,25,"rgba(5,61,180,1)"
U2,1,1660688161000-2022-08-17-06-16-01-165-Facebook.jpg,1,"在權志龍身调75歲婆婆肉身●不良示範,請勿模仿關鍵時刻昨天下午8:55:3在權志龍身編:因為不滿電話內容??森新東聞昨天下午935,0編:75歲老婦人遭毆這有...護炮!疑講電話惹怒他失控K點誇張分别2.3萬次瀏機***",0.64458256,0,0,3,1,1,0,0,0,0,2022/8/17 06:16,30,0,0, ,25,"rgba(0,68,255,1)"
U2,1,1660688162000-2022-08-17-06-16-02-165-Facebook.jpg,0,首算最爱會75歲老婦人遭毆最新c分享2.3萬次瀏覽,0.381131725,0,0,3,0,1,0,0,0,0,2022/8/17 06:16,31,0,0, ,26,"rgba(0,68,255,1)"
U2,1,1660688162000-2022-08-17-06-16-02-165-Facebook.jpg,1,4去泰辣妹網⑦ETtoday新聞So昨天下午5:48:3國紅泥」她發聲:很期待泥!網狂勸危險別去預告「幾天後A,0.358868275,0,0,3,1,0,0,0,0,0,2022/8/17 06:16,32,0,0, ,26,"rgba(0,68,255,1)"
U2,1,1660688163000-2022-08-17-06-16-03-165-Facebook.jpg,0,首页最院最新c,0.111187384,0,0,3,0,0,0,0,0,0,2022/8/17 06:16,33,0,0, ,27,"rgba(0,68,255,1)"
U2,1,1660688163000-2022-08-17-06-16-03-165-Facebook.jpg,1,"O1,117ETtoday新聞售昨天下午3:48口留言辣妹網紅泥泥預告「幾天後國」網狂勸危險去泰!別她發聲:很期待213則留言,8次分享去A",0.497217069,0,0,3,1,1,0,0,0,0,2022/8/17 06:16,34,0,0, ,27,"rgba(0,68,255,1)"
U2,1,1660688163000-2022-08-17-06-16-03-165-Facebook.jpg,2,(2)公視新聞網PNN費的直播預告。昨天下午5:46***P,0.13159554699999998,0,0,9,1,0,0,0,0,0,2022/8/17 06:16,35,0,0, ,27,"rgba(2,22,105,1)"
U2,1,1660688164000-2022-08-17-06-16-04-165-Facebook.jpg,0,"首页1,117最爱最新她發聲:很期待213留言、8次分享",0.33660482399999997,0,0,3,0,0,0,0,0,0,2022/8/17 06:16,36,0,0, ,28,"rgba(0,68,255,1)"
U2,1,1660688164000-2022-08-17-06-16-04-165-Facebook.jpg,1,【訊理#號8月16日P有及女權週二PIN旗你說公視新聞網慶塔利班政權歡阿富汗陷飢荒及女權危機公視新聞網PNN的直播預告。昨天下午5:466阿富汗陷影】塔利班政權歡慶執政週年機危執政週年*有興趣IP,0.403395176,0,0,9,1,1,0,0,0,0,2022/8/17 06:16,37,0,0, ,28,"rgba(2,22,105,1)"
U2,1,1660688165000-2022-08-17-06-16-05-165-Facebook.jpg,0,"8月16日週二【#飢荒及女權危機起你說公視新聞網PNNL有限塔利班政權歡慶執政週年汗陷飢荒及女權危機阿富首页最新(2)公民新聞網PNNO的且播提告。昨天下午5:45,0阿富汗陷P有影】塔利班政權歡慶執政週年c分享★有問題219",0.616753247,0,0,9,1,1,0,0,0,0,2022/8/17 06:16,38,0,0, ,29,"rgba(2,22,105,1)"
U2,1,1660688165000-2022-08-17-06-16-05-165-Facebook.jpg,1,下開請時刻昨天午5:45·牙買加閃電:拉出超線看起來太療術就燒清蝦線!釣蝦場老闆親眼神技...查看更多1秒***,0.123246753,0,0,11,0,0,0,0,0,0,2022/8/17 06:16,39,0,0, ,29,"rgba(0,68,255,1)"
U2,1,1660688166000-2022-08-17-06-16-06-165-Facebook.jpg,0,06會MA最爱最新8月16日週二【#P有影】塔利班政權歡慶執政週年阿富汗陷飢荒及女權危機起你說公視新聞網PNN讚c★有問題o,0.31712430399999997,0,0,9,1,0,0,0,0,0,2022/8/17 06:16,40,0,0, ,30,"rgba(2,22,105,1)"
U2,1,1660688166000-2022-08-17-06-16-06-165-Facebook.jpg,1,"EBCOFF283關鍵時刻昨天下午5:45牙買加閃電︰拉出蝦線看起來太療癒閉神技...查看更多1秒就能清蝦線!釣蝦場老闆親砂拉摄線36則留言,77次分享,3.3萬次出现***",0.422875696,0,0,11,1,1,0,0,0,0,2022/8/17 06:16,41,0,0, ,30,"rgba(0,68,255,1)"
U2,1,1660688167000-2022-08-17-06-16-07-165-Facebook.jpg,0,首页最愛最新公司2=,0.133450835,0,0,9,1,0,0,0,0,0,2022/8/17 06:16,42,0,0, ,31,"rgba(2,22,105,1)"
U2,1,1660688167000-2022-08-17-06-16-07-165-Facebook.jpg,1,"EBCOV283昨關鍵時刻◎天下午5:45:牙買加閃電:拉出殺線看起來太療1秒就能清蝦線!釣蝦場老闆親曝神技....查看更多3術36則留言,77次分享。3.3萬次瀏覽",0.502782931,0,0,11,1,1,0,0,0,0,2022/8/17 06:16,43,0,0, ,31,"rgba(0,68,255,1)"
U2,1,1660688167000-2022-08-17-06-16-07-165-Facebook.jpg,2,②民視新聞雜在「熱門網搜17」發佈了1段昨天下午5:45,0.103766234,0,0,13,1,0,0,0,0,0,2022/8/17 06:16,44,0,0, ,31,"rgba(64, 187, 213,1)"
U2,1,1660688168000-2022-08-17-06-16-08-165-Facebook.jpg,0,"1秒首質WBBC就牙買加O283能清閃電蝦的天下午5:45︰線最爱最新拉癒出蝦線看起來太療場老闆親神技...查看更多!釣鍛c超神36則留言,77次分享。3.3萬次瀏覽",0.562949907,0,0,11,1,1,0,0,0,0,2022/8/17 06:16,45,0,0, ,32,"rgba(0,68,255,1)"
U2,1,1660688168000-2022-08-17-06-16-08-165-Facebook.jpg,1,■海外求職難?在累積面試實戰經驗https://bit.ly/3PrWOKb..民視新聞在「熱門網線17」發佈了1段影片。昨天下午5:45:3查用這1招日台男曝找工作成功秘訣看更多,0.17705009300000002,0,0,13,1,0,0,0,0,0,2022/8/17 06:16,46,0,0, ,32,"rgba(64, 187, 213,1)"
U2,1,1660688169000-2022-08-17-06-16-09-165-Facebook.jpg,0,"1秒首页牙買W加就能清O283蝦線最愛最新珍天下午5:45閃電:拉出蝦秒清蝦線大法線看起!釣蝦場老闆親羅神技...查看更多Q來太療癒36則留言,77次分享。3.3萬次測開mon-",0.562022263,0,0,11,1,1,0,0,0,0,2022/8/17 06:16,47,0,0, ,33,"rgba(0,68,255,1)"
U2,1,1660688169000-2022-08-17-06-16-09-165-Facebook.jpg,1,■海外求職難?累積面試實戰經驗https://bit.ly/3PrWOKb...查看更多⑥民視新聞雜在「熱門網搜17」發佈了1段影片。昨天下午5:45用這1招在日台男曝找工作成功秘訣,0.177977737,0,0,13,1,0,0,0,0,0,2022/8/17 06:16,48,0,0, ,33,"rgba(64, 187, 213,1)"
